distance_to_candidate,remaining_capacity_ratio,candidate_demand_ratio,dist_candidate_to_depot,urgency_score,shap_distance_to_candidate,shap_remaining_capacity_ratio,shap_candidate_demand_ratio,shap_dist_candidate_to_depot,shap_urgency_score
0.4980740892693659,1.0,0.3731188860290277,0.4980740892693659,0.2754143779299178,-0.03699040198379862,0.012965135587646727,-9.792080798661118e-05,-0.004781115893852075,0.00212142284341553
0.5360082328724224,0.601764419657109,0.1658725737461366,0.5450392623785666,0.4356503629003324,-0.038604429806105144,-0.0011499152954138482,4.249422831890115e-05,-0.0005186109932446925,-0.002686568736266963
0.5251945783342,0.8287889152845709,0.3549464603087743,0.6340424013996337,0.2963245859228915,-0.037004726879913505,-0.0019947502066634116,-0.0018231792192864305,-0.0006240306044355748,-0.0025208190459989053
0.5292218260356241,0.1835000939573992,0.3240298657642373,0.4309327683060225,1.0,-0.024632921398617783,-0.005944532745761535,-0.008750783107097959,-0.0007055371529691002,-0.0020307657943612867
0.4803090611765801,1.0,0.3168290985060966,0.4803090611765801,0.2338981423049991,-0.03848218802986594,0.014295541288383902,0.00031204825801296466,-0.0032277847822524564,0.006087890209578291
0.4358239737524607,1.0,0.3287853934876085,0.4358239737524607,0.2730102789424384,-0.03652238810907875,0.014785784420801064,0.0005761619583722677,-0.0017139569041000869,0.004697059664608787
0.335663173716563,0.1836920940859276,0.169293893038224,0.2565700277443379,1.0,-0.03498102066663932,-0.0015001616231756997,0.0015718197583100846,0.001028222888548953,0.0008683276346118874
0.3228394280923574,0.2358243112210308,0.1665014509729055,0.5647717373966208,1.0,-0.03709888170961676,-0.001591226297045978,0.002101011186841788,-0.0006151448759828781,0.0023290149571948858
0.1491856548817527,0.3231414856893186,0.3745001594979967,0.6375805252148455,0.771348547176256,0.034841799561186236,-0.007712896876296327,-0.008417285595794511,0.005971987355947022,-0.006204506332123856
0.5084693076719724,0.349593310163351,0.3407335056277442,0.3570844296970702,0.798747529923419,-0.030717547909639507,-0.003587292760789751,-0.004531315089843701,-0.00019464664149836607,-0.0042016414423642345
0.2293011690436854,0.1511123690408948,0.3128658640795104,0.2535073106221861,1.0,-0.01143341391624631,-0.008128497286843412,-0.013258181891387721,0.0005223941748340622,-0.0022367115003544312
0.4752627138860448,0.652141627528448,0.1193593572934162,0.5490227586639005,0.3800725186428728,-0.03907118859764069,-0.0031132755589123916,0.004002658380757112,-0.000845486333628287,-0.003778835675470873
0.4627199042011689,0.1591071587613179,0.3006474484277011,0.540655931256458,1.0,-0.022353441416350962,-0.0067250941545898965,-0.008760263795013544,-0.0011125166412580257,-0.0013970580029081248
0.3763352682050574,0.1803226809268897,0.3204722046628773,0.3287292062681111,1.0,-0.02406654150399163,-0.00610295903225051,-0.008726682288522625,-0.0007282742832899203,-0.0021601748589091586
0.5631976427925806,0.5526574462399603,0.3479444258343128,0.2914187799040588,0.4225439623383734,-0.035943265050073024,-0.0027565199326681977,-0.0019239391364385483,0.0011719866156136049,-0.0035428934443189064
0.3924518065409161,1.0,0.2979187746804319,0.3924518065409161,0.2792367929707283,-0.0368404497882284,0.013456710719251532,0.00021901044290757455,-0.001763640651311107,-0.002264751610887288
0.1522610318131702,0.7370276482219913,0.2781072361038641,0.5473866332789135,0.3313701150651993,0.02214884769094624,-0.00853547983923363,-0.004318103838074876,0.0012876249503415238,-0.0027162721211698225
0.5130460029053105,1.0,0.3267495426463128,0.5130460029053105,0.2754143779299178,-0.03730684086323435,0.012800347963611784,-0.0002832300821160061,-0.004403088728463444,0.002029705225199905
0.0848620839074857,0.2106733891522013,0.2161062740592601,0.2885984213253504,1.0,0.2542797345559211,-0.04389921583321211,-0.0013822838393480197,0.0037521942551302346,-0.010163304617626635
0.2439023451896419,1.0,0.3134488820413151,0.2439023451896419,0.2442289365975545,-0.029728604329543485,0.018903206336135556,0.0005484484545593204,0.007474851134843447,0.010047258725057873
0.2140999391206832,0.3998135975096732,0.254842448105513,0.3187103595564057,0.657632931387567,-0.027873419955290045,-0.004223951882945585,-0.001370026214142399,0.00010543273771418171,-0.0036515900046606474
